Metabolite	proportion_medium	medium	SampleName	Compartment	Conc	unit
EX_cpd00047_e0	100	wheat	Wheat9-2	Duodenum	2.74805565606734e-06	mM
EX_cpd00047_e0	100	corn	Corn10-1	Gizzard	7.9172383888003e-07	mM
EX_cpd00047_e0	100	corn	Corn10-2	Gizzard	1.02343439984943e-06	mM
EX_cpd00047_e0	100	corn	Corn5-1	Gizzard	1.20139829963132e-06	mM
EX_cpd00047_e0	100	corn	Corn5-2	Gizzard	1.64706403982459e-06	mM
EX_cpd00047_e0	100	corn	Corn5-3	Gizzard	1.03992074384303e-06	mM
EX_cpd00047_e0	100	wheat	Wheat11-1	Gizzard	1.52082921086902e-06	mM
EX_cpd00047_e0	100	wheat	Wheat11-2	Gizzard	2.23686481268357e-06	mM
EX_cpd00047_e0	100	wheat	Wheat11-3	Gizzard	1.42069904909196e-06	mM
EX_cpd00047_e0	100	wheat	Wheat9-1	Gizzard	1.10485144339459e-06	mM
EX_cpd00047_e0	100	wheat	Wheat9-2	Gizzard	6.74862816152902e-07	mM
EX_cpd00047_e0	100	corn	Corn10-1	Ileum	2.36951830239467e-05	mM
EX_cpd00047_e0	100	corn	Corn10-2	Ileum	0.00013260812139108	mM
EX_cpd00047_e0	100	corn	Corn5-1	Ileum	0.00030163304206011	mM
EX_cpd00047_e0	100	corn	Corn5-2	Ileum	0.000455528236782067	mM
EX_cpd00047_e0	100	corn	Corn5-3	Ileum	0.000265830503381341	mM
EX_cpd00047_e0	100	wheat	Wheat11-1	Ileum	3.19869254667768e-05	mM
EX_cpd00047_e0	100	wheat	Wheat11-2	Ileum	7.5887972018359e-05	mM
EX_cpd00047_e0	100	wheat	Wheat11-3	Ileum	2.734650522178e-05	mM
EX_cpd00047_e0	100	wheat	Wheat9-1	Ileum	7.4104424476405e-05	mM
EX_cpd00047_e0	100	wheat	Wheat9-2	Ileum	6.89501905678571e-05	mM
EX_cpd00047_e0	100	corn	Corn10-1	Jejunum	1.27381393122835e-05	mM
EX_cpd00047_e0	100	corn	Corn10-2	Jejunum	3.75463524696243e-05	mM
EX_cpd00047_e0	100	corn	Corn5-1	Jejunum	6.94503461780266e-05	mM
EX_cpd00047_e0	100	corn	Corn5-2	Jejunum	0.00012971378783376	mM
EX_cpd00047_e0	100	corn	Corn5-3	Jejunum	5.79006512311555e-05	mM
EX_cpd00047_e0	100	wheat	Wheat11-1	Jejunum	1.16863470005327e-05	mM
EX_cpd00047_e0	100	wheat	Wheat11-2	Jejunum	3.14962869607581e-05	mM
EX_cpd00047_e0	100	wheat	Wheat11-3	Jejunum	1.21603416235815e-05	mM
EX_cpd00047_e0	100	wheat	Wheat9-1	Jejunum	2.13457970955496e-05	mM
EX_cpd00047_e0	100	wheat	Wheat9-2	Jejunum	1.54505748345203e-05	mM
EX_cpd00048_e0	100	corn	Corn10-1	Cecum	8.17608629993592e-06	mM
EX_cpd00048_e0	100	corn	Corn10-2	Cecum	9.1608942444545e-06	mM
EX_cpd00048_e0	100	corn	Corn5-1	Cecum	4.64446160436717e-06	mM
EX_cpd00048_e0	100	corn	Corn5-2	Cecum	6.4765191133273e-06	mM
EX_cpd00048_e0	100	corn	Corn5-3	Cecum	5.84649646934702e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-1	Cecum	2.67430544304726e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-2	Cecum	3.50270474133622e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-3	Cecum	3.32351819671179e-06	mM
EX_cpd00048_e0	100	wheat	Wheat9-1	Cecum	8.89201648333946e-06	mM
EX_cpd00048_e0	100	wheat	Wheat9-2	Cecum	4.81035669221629e-06	mM
EX_cpd00048_e0	100	corn	Corn10-1	Colon	1.68468344172237e-05	mM
EX_cpd00048_e0	100	corn	Corn10-2	Colon	1.71949079625725e-05	mM
EX_cpd00048_e0	100	corn	Corn5-1	Colon	1.13775871966812e-05	mM
EX_cpd00048_e0	100	corn	Corn5-2	Colon	1.47844277991573e-05	mM
EX_cpd00048_e0	100	corn	Corn5-3	Colon	1.37053004259215e-05	mM
EX_cpd00048_e0	100	wheat	Wheat11-1	Colon	8.11542926146416e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-2	Colon	8.82090729799893e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-3	Colon	1.04546522407944e-05	mM
EX_cpd00048_e0	100	wheat	Wheat9-1	Colon	1.74997377406541e-05	mM
EX_cpd00048_e0	100	wheat	Wheat9-2	Colon	1.4453799199864e-05	mM
EX_cpd00048_e0	100	corn	Corn10-1	Duodenum	9.45243839040614e-06	mM
EX_cpd00048_e0	100	corn	Corn10-2	Duodenum	9.79760372118174e-06	mM
EX_cpd00048_e0	100	corn	Corn5-1	Duodenum	7.24054569025547e-06	mM
EX_cpd00048_e0	100	corn	Corn5-2	Duodenum	6.64401699642131e-06	mM
EX_cpd00048_e0	100	corn	Corn5-3	Duodenum	7.66219443957373e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-1	Duodenum	8.40382839897659e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-2	Duodenum	8.83051304778763e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-3	Duodenum	8.3801509384245e-06	mM
EX_cpd00048_e0	100	wheat	Wheat9-1	Duodenum	9.19292026559698e-06	mM
EX_cpd00048_e0	100	wheat	Wheat9-2	Duodenum	9.75407316051568e-06	mM
EX_cpd00048_e0	100	corn	Corn10-1	Gizzard	4.38142013091835e-06	mM
EX_cpd00048_e0	100	corn	Corn10-2	Gizzard	4.45130436242667e-06	mM
EX_cpd00048_e0	100	corn	Corn5-1	Gizzard	4.05224541485637e-06	mM
EX_cpd00048_e0	100	corn	Corn5-2	Gizzard	3.86848430612624e-06	mM
EX_cpd00048_e0	100	corn	Corn5-3	Gizzard	4.16357741423208e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-1	Gizzard	4.57776728083144e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-2	Gizzard	4.67732910650197e-06	mM
EX_cpd00048_e0	100	wheat	Wheat11-3	Gizzard	4.52076835380131e-06	mM
EX_cpd00048_e0	100	wheat	Wheat9-1	Gizzard	4.61396980346483e-06	mM
EX_cpd00048_e0	100	wheat	Wheat9-2	Gizzard	4.81388347926611e-06	mM
EX_cpd00048_e0	100	corn	Corn10-1	Ileum	4.97621013234674e-05	mM
EX_cpd00048_e0	100	corn	Corn10-2	Ileum	5.02830290289424e-05	mM
EX_cpd00048_e0	100	corn	Corn5-1	Ileum	4.16996841638627e-05	mM
EX_cpd00048_e0	100	corn	Corn5-2	Ileum	4.01663052494957e-05	mM
EX_cpd00048_e0	100	corn	Corn5-3	Ileum	4.05464354412256e-05	mM
EX_cpd00048_e0	100	wheat	Wheat11-1	Ileum	3.92884302950205e-05	mM
EX_cpd00048_e0	100	wheat	Wheat11-2	Ileum	3.99187700943354e-05	mM
EX_cpd00048_e0	100	wheat	Wheat11-3	Ileum	4.14406169232266e-05	mM
EX_cpd00048_e0	100	wheat	Wheat9-1	Ileum	4.75508005839307e-05	mM
EX_cpd00048_e0	100	wheat	Wheat9-2	Ileum	4.74235317295758e-05	mM
EX_cpd00048_e0	100	corn	Corn10-1	Jejunum	3.08369451589366e-05	mM
EX_cpd00048_e0	100	corn	Corn10-2	Jejunum	3.17512270044515e-05	mM
EX_cpd00048_e0	100	corn	Corn5-1	Jejunum	2.36791904423315e-05	mM
EX_cpd00048_e0	100	corn	Corn5-2	Jejunum	2.20876035364245e-05	mM
EX_cpd00048_e0	100	corn	Corn5-3	Jejunum	2.42143125490803e-05	mM
EX_cpd00048_e0	100	wheat	Wheat11-1	Jejunum	2.52067645691442e-05	mM
EX_cpd00048_e0	100	wheat	Wheat11-2	Jejunum	2.62064507776867e-05	mM
EX_cpd00048_e0	100	wheat	Wheat11-3	Jejunum	2.59691554430578e-05	mM
EX_cpd00048_e0	100	wheat	Wheat9-1	Jejunum	2.88847446658384e-05	mM
EX_cpd00048_e0	100	wheat	Wheat9-2	Jejunum	2.98509199879662e-05	mM
EX_cpd00051_e0	100	corn	Corn10-1	Cecum	0.000496209609094837	mM
EX_cpd00051_e0	100	corn	Corn10-2	Cecum	0.000485054596752197	mM
EX_cpd00051_e0	100	corn	Corn5-1	Cecum	0.000529631632797995	mM
EX_cpd00051_e0	100	corn	Corn5-2	Cecum	0.000549935545276715	mM
EX_cpd00051_e0	100	corn	Corn5-3	Cecum	0.000541173655850672	mM
EX_cpd00051_e0	100	wheat	Wheat11-1	Cecum	0.000270320164578152	mM
EX_cpd00051_e0	100	wheat	Wheat11-2	Cecum	0.000256690352597542	mM
EX_cpd00051_e0	100	wheat	Wheat11-3	Cecum	0.000314545807450789	mM
EX_cpd00051_e0	100	wheat	Wheat9-1	Cecum	0.000477227628251114	mM
EX_cpd00051_e0	100	wheat	Wheat9-2	Cecum	0.000415328005579134	mM
EX_cpd00051_e0	100	corn	Corn10-1	Colon	0.000514987671973621	mM
EX_cpd00051_e0	100	corn	Corn10-2	Colon	0.000514799284680045	mM
EX_cpd00051_e0	100	corn	Corn5-1	Colon	0.0005165119892148	mM
EX_cpd00051_e0	100	corn	Corn5-2	Colon	0.000551872231958202	mM
EX_cpd00051_e0	100	corn	Corn5-3	Colon	0.000543318816536259	mM
EX_cpd00051_e0	100	wheat	Wheat11-1	Colon	0.000503725729817978	mM
EX_cpd00051_e0	100	wheat	Wheat11-2	Colon	0.000407892039966795	mM
EX_cpd00051_e0	100	wheat	Wheat11-3	Colon	0.000512131086134995	mM
EX_cpd00051_e0	100	wheat	Wheat9-1	Colon	0.000497352914050814	mM
EX_cpd00051_e0	100	wheat	Wheat9-2	Colon	0.000481020954411466	mM
EX_cpd00051_e0	100	corn	Corn10-1	Duodenum	0.000322022296514427	mM
EX_cpd00051_e0	100	corn	Corn10-2	Duodenum	0.000324803006305666	mM
EX_cpd00051_e0	100	corn	Corn5-1	Duodenum	0.000306710171501795	mM
EX_cpd00051_e0	100	corn	Corn5-2	Duodenum	0.000301667124426582	mM
EX_cpd00051_e0	100	corn	Corn5-3	Duodenum	0.000312273943871283	mM
EX_cpd00051_e0	100	wheat	Wheat11-1	Duodenum	0.000282030049475182	mM
EX_cpd00051_e0	100	wheat	Wheat11-2	Duodenum	0.000283532455372174	mM
EX_cpd00051_e0	100	wheat	Wheat11-3	Duodenum	0.000289068332068525	mM
EX_cpd00051_e0	100	wheat	Wheat9-1	Duodenum	0.00029787762327959	mM
EX_cpd00051_e0	100	wheat	Wheat9-2	Duodenum	0.000297133109694626	mM
EX_cpd00051_e0	100	corn	Corn10-1	Gizzard	0.000146130590927195	mM
EX_cpd00051_e0	100	corn	Corn10-2	Gizzard	0.000146357014585583	mM
EX_cpd00051_e0	100	corn	Corn5-1	Gizzard	0.000157409705206739	mM
EX_cpd00051_e0	100	corn	Corn5-2	Gizzard	0.00015754469055671	mM
EX_cpd00051_e0	100	corn	Corn5-3	Gizzard	0.000156408398773072	mM
EX_cpd00051_e0	100	wheat	Wheat11-1	Gizzard	0.000147292999179831	mM
EX_cpd00051_e0	100	wheat	Wheat11-2	Gizzard	0.000146517015234344	mM
EX_cpd00051_e0	100	wheat	Wheat11-3	Gizzard	0.000148319452744529	mM
EX_cpd00051_e0	100	wheat	Wheat9-1	Gizzard	0.000144190010641288	mM
EX_cpd00051_e0	100	wheat	Wheat9-2	Gizzard	0.000144154535352736	mM
EX_cpd00051_e0	100	corn	Corn10-1	Ileum	0.00161066401511059	mM
EX_cpd00051_e0	100	corn	Corn10-2	Ileum	0.00159568501409081	mM
EX_cpd00051_e0	100	corn	Corn5-1	Ileum	0.00151799521021064	mM
EX_cpd00051_e0	100	corn	Corn5-2	Ileum	0.00146619909975137	mM
EX_cpd00051_e0	100	corn	Corn5-3	Ileum	0.00148912095527364	mM
EX_cpd00051_e0	100	wheat	Wheat11-1	Ileum	0.00128752755976698	mM
EX_cpd00051_e0	100	wheat	Wheat11-2	Ileum	0.00125394829088763	mM
EX_cpd00051_e0	100	wheat	Wheat11-3	Ileum	0.00133958930625702	mM
EX_cpd00051_e0	100	wheat	Wheat9-1	Ileum	0.00144157128017412	mM
EX_cpd00051_e0	100	wheat	Wheat9-2	Ileum	0.00143226465850418	mM
EX_cpd00051_e0	100	corn	Corn10-1	Jejunum	0.00102589253228022	mM
EX_cpd00051_e0	100	corn	Corn10-2	Jejunum	0.00103866431358142	mM
EX_cpd00051_e0	100	corn	Corn5-1	Jejunum	0.000930575263917872	mM
EX_cpd00051_e0	100	corn	Corn5-2	Jejunum	0.000910727617250885	mM
EX_cpd00051_e0	100	corn	Corn5-3	Jejunum	0.000948797221478002	mM
EX_cpd00051_e0	100	wheat	Wheat11-1	Jejunum	0.000833564165960045	mM
EX_cpd00051_e0	100	wheat	Wheat11-2	Jejunum	0.000833294993390747	mM
EX_cpd00051_e0	100	wheat	Wheat11-3	Jejunum	0.000870331242858875	mM
EX_cpd00051_e0	100	wheat	Wheat9-1	Jejunum	0.000907130233526034	mM
EX_cpd00051_e0	100	wheat	Wheat9-2	Jejunum	0.000907405649844638	mM
EX_cpd00053_e0	100	corn	Corn10-1	Cecum	2.73342147553392e-06	mM
EX_cpd00053_e0	100	corn	Corn10-2	Cecum	5.13150901792634e-06	mM
EX_cpd00053_e0	100	corn	Corn5-1	Cecum	1.52191500483963e-06	mM
EX_cpd00053_e0	100	corn	Corn5-2	Cecum	1.2278530862285e-06	mM
EX_cpd00053_e0	100	corn	Corn5-3	Cecum	1.23766191412703e-06	mM
EX_cpd00053_e0	100	wheat	Wheat11-1	Cecum	1.30344504406969e-07	mM
EX_cpd00053_e0	100	wheat	Wheat11-2	Cecum	5.19578283362947e-08	mM
EX_cpd00053_e0	100	wheat	Wheat11-3	Cecum	8.25189879773053e-07	mM
EX_cpd00053_e0	100	wheat	Wheat9-1	Cecum	3.61424866075459e-06	mM
EX_cpd00053_e0	100	wheat	Wheat9-2	Cecum	7.12361033761774e-06	mM
EX_cpd00053_e0	100	corn	Corn10-1	Colon	2.79182896451642e-05	mM
EX_cpd00053_e0	100	corn	Corn10-2	Colon	2.89910157628859e-05	mM
EX_cpd00053_e0	100	corn	Corn5-1	Colon	1.31463381730216e-05	mM
EX_cpd00053_e0	100	corn	Corn5-2	Colon	1.11117612988045e-05	mM
EX_cpd00053_e0	100	corn	Corn5-3	Colon	1.26508472030793e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-1	Colon	4.2216873194511e-06	mM
EX_cpd00053_e0	100	wheat	Wheat11-2	Colon	2.41188537612277e-06	mM
EX_cpd00053_e0	100	wheat	Wheat11-3	Colon	1.44458785004951e-05	mM
EX_cpd00053_e0	100	wheat	Wheat9-1	Colon	3.63664241063144e-05	mM
EX_cpd00053_e0	100	wheat	Wheat9-2	Colon	4.60666500271498e-05	mM
EX_cpd00053_e0	100	corn	Corn10-1	Duodenum	5.37166330613384e-05	mM
EX_cpd00053_e0	100	corn	Corn10-2	Duodenum	5.19853470774606e-05	mM
EX_cpd00053_e0	100	corn	Corn5-1	Duodenum	1.86045792350187e-05	mM
EX_cpd00053_e0	100	corn	Corn5-2	Duodenum	1.47790377495814e-05	mM
EX_cpd00053_e0	100	corn	Corn5-3	Duodenum	2.59233329101957e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-1	Duodenum	1.38950345321278e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-2	Duodenum	8.7940064417241e-06	mM
EX_cpd00053_e0	100	wheat	Wheat11-3	Duodenum	2.97737487712344e-05	mM
EX_cpd00053_e0	100	wheat	Wheat9-1	Duodenum	7.49438265645912e-05	mM
EX_cpd00053_e0	100	wheat	Wheat9-2	Duodenum	6.45566980589432e-05	mM
EX_cpd00053_e0	100	corn	Corn10-1	Gizzard	1.50326559677003e-05	mM
EX_cpd00053_e0	100	corn	Corn10-2	Gizzard	1.5325073372242e-05	mM
EX_cpd00053_e0	100	corn	Corn5-1	Gizzard	5.7374333514131e-06	mM
EX_cpd00053_e0	100	corn	Corn5-2	Gizzard	4.96389569424258e-06	mM
EX_cpd00053_e0	100	corn	Corn5-3	Gizzard	8.79706424616227e-06	mM
EX_cpd00053_e0	100	wheat	Wheat11-1	Gizzard	6.35713000283179e-06	mM
EX_cpd00053_e0	100	wheat	Wheat11-2	Gizzard	4.27434231276555e-06	mM
EX_cpd00053_e0	100	wheat	Wheat11-3	Gizzard	1.07689066642111e-05	mM
EX_cpd00053_e0	100	wheat	Wheat9-1	Gizzard	2.45266693282976e-05	mM
EX_cpd00053_e0	100	wheat	Wheat9-2	Gizzard	2.0734398728076e-05	mM
EX_cpd00053_e0	100	corn	Corn10-1	Ileum	0.000316249918579333	mM
EX_cpd00053_e0	100	corn	Corn10-2	Ileum	0.000317183703052389	mM
EX_cpd00053_e0	100	corn	Corn5-1	Ileum	0.000142034051077661	mM
EX_cpd00053_e0	100	corn	Corn5-2	Ileum	0.000114358969882151	mM
EX_cpd00053_e0	100	corn	Corn5-3	Ileum	0.000127331098282525	mM
EX_cpd00053_e0	100	wheat	Wheat11-1	Ileum	5.05804463189851e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-2	Ileum	3.58550588122774e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-3	Ileum	0.000140217424184912	mM
EX_cpd00053_e0	100	wheat	Wheat9-1	Ileum	0.00043507133552147	mM
EX_cpd00053_e0	100	wheat	Wheat9-2	Ileum	0.000380704582781258	mM
EX_cpd00053_e0	100	corn	Corn10-1	Jejunum	0.000207976134880518	mM
EX_cpd00053_e0	100	corn	Corn10-2	Jejunum	0.000213843512127709	mM
EX_cpd00053_e0	100	corn	Corn5-1	Jejunum	7.32707785525998e-05	mM
EX_cpd00053_e0	100	corn	Corn5-2	Jejunum	6.02814031519622e-05	mM
EX_cpd00053_e0	100	corn	Corn5-3	Jejunum	8.24239120412362e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-1	Jejunum	4.17344374005186e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-2	Jejunum	2.80561408834054e-05	mM
EX_cpd00053_e0	100	wheat	Wheat11-3	Jejunum	0.000113035383555949	mM
EX_cpd00053_e0	100	wheat	Wheat9-1	Jejunum	0.000276934096995125	mM
EX_cpd00053_e0	100	wheat	Wheat9-2	Jejunum	0.00024619452997403	mM
EX_cpd00054_e0	100	corn	Corn10-1	Cecum	2.66283481739078e-05	mM
EX_cpd00054_e0	100	corn	Corn10-2	Cecum	3.25479094098046e-05	mM
EX_cpd00054_e0	100	corn	Corn5-1	Cecum	2.02077589929576e-05	mM
EX_cpd00054_e0	100	corn	Corn5-2	Cecum	1.43662777654064e-05	mM
EX_cpd00054_e0	100	corn	Corn5-3	Cecum	1.80466208778006e-05	mM
EX_cpd00054_e0	100	wheat	Wheat11-1	Cecum	4.10553702911408e-06	mM
EX_cpd00054_e0	100	wheat	Wheat11-2	Cecum	2.04799300796386e-06	mM
EX_cpd00054_e0	100	wheat	Wheat11-3	Cecum	9.85968544586739e-06	mM
EX_cpd00054_e0	100	wheat	Wheat9-1	Cecum	2.04072297094963e-05	mM
EX_cpd00054_e0	100	wheat	Wheat9-2	Cecum	3.3166755551824e-05	mM
EX_cpd00054_e0	100	corn	Corn10-1	Colon	0.000277806814132962	mM
EX_cpd00054_e0	100	corn	Corn10-2	Colon	0.00027446790624456	mM
EX_cpd00054_e0	100	corn	Corn5-1	Colon	0.000194843865130275	mM
EX_cpd00054_e0	100	corn	Corn5-2	Colon	0.000214854591487682	mM
EX_cpd00054_e0	100	corn	Corn5-3	Colon	0.000218381897616395	mM
EX_cpd00054_e0	100	wheat	Wheat11-1	Colon	0.000152337838664538	mM
EX_cpd00054_e0	100	wheat	Wheat11-2	Colon	0.00013612144716603	mM
EX_cpd00054_e0	100	wheat	Wheat11-3	Colon	0.000197328916672464	mM
EX_cpd00054_e0	100	wheat	Wheat9-1	Colon	0.000258333894712819	mM
EX_cpd00054_e0	100	wheat	Wheat9-2	Colon	0.000292300314030706	mM
EX_cpd00054_e0	100	corn	Corn10-1	Duodenum	0.000381215857607437	mM
EX_cpd00054_e0	100	corn	Corn10-2	Duodenum	0.000396139893205771	mM
EX_cpd00054_e0	100	corn	Corn5-1	Duodenum	0.000289972193086842	mM
EX_cpd00054_e0	100	corn	Corn5-2	Duodenum	0.000266855445725635	mM
EX_cpd00054_e0	100	corn	Corn5-3	Duodenum	0.000305797557100926	mM
EX_cpd00054_e0	100	wheat	Wheat11-1	Duodenum	0.000286121085314816	mM
EX_cpd00054_e0	100	wheat	Wheat11-2	Duodenum	0.000296823210671547	mM
EX_cpd00054_e0	100	wheat	Wheat11-3	Duodenum	0.000300707579933602	mM
EX_cpd00054_e0	100	wheat	Wheat9-1	Duodenum	0.000344596338279352	mM
EX_cpd00054_e0	100	wheat	Wheat9-2	Duodenum	0.000366435358607224	mM
EX_cpd00054_e0	100	corn	Corn10-1	Gizzard	0.000177971706623678	mM
EX_cpd00054_e0	100	corn	Corn10-2	Gizzard	0.000182111690243416	mM
EX_cpd00054_e0	100	corn	Corn5-1	Gizzard	0.000163435210931464	mM
EX_cpd00054_e0	100	corn	Corn5-2	Gizzard	0.000156340367069195	mM
EX_cpd00054_e0	100	corn	Corn5-3	Gizzard	0.000167338343249437	mM
EX_cpd00054_e0	100	wheat	Wheat11-1	Gizzard	0.000164423723351139	mM
EX_cpd00054_e0	100	wheat	Wheat11-2	Gizzard	0.000166535136994699	mM
EX_cpd00054_e0	100	wheat	Wheat11-3	Gizzard	0.000167902222834717	mM
EX_cpd00054_e0	100	wheat	Wheat9-1	Gizzard	0.000176131209672125	mM
EX_cpd00054_e0	100	wheat	Wheat9-2	Gizzard	0.000183547394200147	mM
EX_cpd00054_e0	100	corn	Corn10-1	Ileum	0.00193868258041971	mM
EX_cpd00054_e0	100	corn	Corn10-2	Ileum	0.0019605922383357	mM
EX_cpd00054_e0	100	corn	Corn5-1	Ileum	0.00162154758296102	mM
EX_cpd00054_e0	100	corn	Corn5-2	Ileum	0.00151856841909331	mM
EX_cpd00054_e0	100	corn	Corn5-3	Ileum	0.00156876625509798	mM
EX_cpd00054_e0	100	wheat	Wheat11-1	Ileum	0.00139960684736207	mM
EX_cpd00054_e0	100	wheat	Wheat11-2	Ileum	0.0014280755426778	mM
EX_cpd00054_e0	100	wheat	Wheat11-3	Ileum	0.00152529449715125	mM
EX_cpd00054_e0	100	wheat	Wheat9-1	Ileum	0.00177131233437118	mM
EX_cpd00054_e0	100	wheat	Wheat9-2	Ileum	0.00180289200280163	mM
EX_cpd00054_e0	100	corn	Corn10-1	Jejunum	0.00123900697307394	mM
EX_cpd00054_e0	100	corn	Corn10-2	Jejunum	0.00128039708007691	mM
EX_cpd00054_e0	100	corn	Corn5-1	Jejunum	0.000943843594541198	mM
EX_cpd00054_e0	100	corn	Corn5-2	Jejunum	0.000878072147519496	mM
EX_cpd00054_e0	100	corn	Corn5-3	Jejunum	0.000965032239270798	mM
EX_cpd00054_e0	100	wheat	Wheat11-1	Jejunum	0.000894812281785968	mM
EX_cpd00054_e0	100	wheat	Wheat11-2	Jejunum	0.000931737787446872	mM
EX_cpd00054_e0	100	wheat	Wheat11-3	Jejunum	0.00095840392112936	mM
EX_cpd00054_e0	100	wheat	Wheat9-1	Jejunum	0.00108926913518574	mM
EX_cpd00054_e0	100	wheat	Wheat9-2	Jejunum	0.001134023185993	mM
EX_cpd00055_e0	100	corn	Corn10-1	Cecum	6.1389311739845e-06	mM
EX_cpd00055_e0	100	corn	Corn10-2	Cecum	2.76455346240541e-06	mM
EX_cpd00055_e0	100	corn	Corn5-1	Cecum	5.34106405207624e-06	mM
EX_cpd00055_e0	100	corn	Corn5-2	Cecum	3.18781213556478e-06	mM
EX_cpd00055_e0	100	corn	Corn5-3	Cecum	2.1933403023937e-06	mM
EX_cpd00055_e0	100	wheat	Wheat11-1	Cecum	4.56742367310242e-06	mM
EX_cpd00055_e0	100	wheat	Wheat11-2	Cecum	3.50042249778872e-06	mM
EX_cpd00055_e0	100	wheat	Wheat11-3	Cecum	7.24395675874781e-06	mM
EX_cpd00055_e0	100	wheat	Wheat9-1	Cecum	4.05485085273264e-06	mM
EX_cpd00055_e0	100	wheat	Wheat9-2	Cecum	6.81079127805872e-07	mM
EX_cpd00055_e0	100	corn	Corn10-1	Colon	2.77535323907523e-06	mM
EX_cpd00055_e0	100	corn	Corn10-2	Colon	2.54804176831907e-06	mM
EX_cpd00055_e0	100	corn	Corn5-1	Colon	1.74103897397906e-06	mM
EX_cpd00055_e0	100	corn	Corn5-2	Colon	2.29783980840131e-06	mM
EX_cpd00055_e0	100	corn	Corn5-3	Colon	1.70410876053662e-06	mM
EX_cpd00055_e0	100	wheat	Wheat11-1	Colon	5.36634713363861e-06	mM
EX_cpd00055_e0	100	wheat	Wheat11-2	Colon	6.90688459178206e-06	mM
EX_cpd00055_e0	100	wheat	Wheat11-3	Colon	3.62205532392466e-06	mM
EX_cpd00055_e0	100	wheat	Wheat9-1	Colon	3.64006301508526e-06	mM
EX_cpd00055_e0	100	wheat	Wheat9-2	Colon	1.15602756809522e-06	mM
EX_cpd00055_e0	100	corn	Corn10-1	Duodenum	1.79659634251774e-07	mM
EX_cpd00055_e0	100	corn	Corn10-2	Duodenum	7.57597909349624e-08	mM
EX_cpd00055_e0	100	corn	Corn5-1	Duodenum	5.47101361028378e-08	mM
EX_cpd00055_e0	100	corn	Corn5-2	Duodenum	4.22030617815374e-08	mM
EX_cpd00055_e0	100	corn	Corn5-3	Duodenum	1.07430411052097e-08	mM
EX_cpd00055_e0	100	wheat	Wheat11-1	Duodenum	6.37792181817845e-08	mM
EX_cpd00055_e0	100	wheat	Wheat11-2	Duodenum	3.29426491943384e-07	mM
EX_cpd00055_e0	100	wheat	Wheat11-3	Duodenum	4.46511117691157e-08	mM
EX_cpd00055_e0	100	wheat	Wheat9-1	Duodenum	2.67615579260051e-07	mM
EX_cpd00055_e0	100	wheat	Wheat9-2	Duodenum	1.53031974520842e-07	mM
EX_cpd00055_e0	100	corn	Corn10-1	Gizzard	9.87850813878624e-09	mM
EX_cpd00055_e0	100	corn	Corn10-2	Gizzard	2.07817852736202e-08	mM
EX_cpd00055_e0	100	corn	Corn5-1	Gizzard	1.88870674733666e-08	mM
EX_cpd00055_e0	100	corn	Corn5-2	Gizzard	2.23302248559568e-08	mM
EX_cpd00055_e0	100	corn	Corn5-3	Gizzard	2.07793800554912e-09	mM
EX_cpd00055_e0	100	wheat	Wheat11-1	Gizzard	1.57895838745004e-08	mM
EX_cpd00055_e0	100	wheat	Wheat11-2	Gizzard	1.74223626340984e-07	mM
EX_cpd00055_e0	100	wheat	Wheat11-3	Gizzard	1.01376628603375e-08	mM
EX_cpd00055_e0	100	wheat	Wheat9-1	Gizzard	8.19607300193566e-08	mM
EX_cpd00055_e0	100	wheat	Wheat9-2	Gizzard	2.265532223318e-08	mM
EX_cpd00055_e0	100	corn	Corn10-1	Ileum	2.52908003979472e-07	mM
EX_cpd00055_e0	100	corn	Corn10-2	Ileum	2.74452948593434e-07	mM
EX_cpd00055_e0	100	corn	Corn5-1	Ileum	4.82415736961762e-07	mM
EX_cpd00055_e0	100	corn	Corn5-2	Ileum	3.95544010073859e-07	mM
EX_cpd00055_e0	100	corn	Corn5-3	Ileum	4.54820983858936e-06	mM
EX_cpd00055_e0	100	wheat	Wheat11-1	Ileum	5.40019762619771e-07	mM
EX_cpd00055_e0	100	wheat	Wheat11-2	Ileum	7.77812299985738e-07	mM
EX_cpd00055_e0	100	wheat	Wheat11-3	Ileum	4.53101487358006e-07	mM
EX_cpd00055_e0	100	wheat	Wheat9-1	Ileum	5.43819679624846e-07	mM
